#class tools::histo::h1d
#title Energy_deposit_(MeV)_in_the_absorber
#dimension 1
#axis fixed 4000 5.5 5.65
#annotation axis_x.title  [MeV]
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999994,0.999989,5.55681,30.8783
0,0,0,0,0
1,1.00004,1.00009,5.55716,30.8807
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999971,0.999942,5.55713,30.8826
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999904,0.999809,5.55689,30.882
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.0001,1.00019,5.55821,30.8908
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999902,0.999804,5.55751,30.8889
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999831,0.999661,5.55748,30.8908
0,0,0,0,0
0,0,0,0,0
1,1,1,5.55851,30.897
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00013,1.00026,5.56059,30.9162
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999992,0.999983,5.56063,30.9209
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.99982,1.99964,11.1207,61.8406
0,0,0,0,0
0,0,0,0,0
1,0.999836,0.999671,5.56006,30.9193
1,0.999915,0.99983,5.56053,30.9221
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999881,0.999762,5.56054,30.9233
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.9997,1.99939,11.1211,61.8484
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999976,0.999952,5.56145,30.9305
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999863,0.999726,5.56123,30.9315
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999848,0.999696,5.56144,30.9344
0,0,0,0,0
0,0,0,0,0
1,0.999814,0.999629,5.5614,30.9349
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00014,1.00028,5.56476,30.9621
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00007,1.00014,5.56658,30.9847
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999997,0.999994,5.56684,30.9898
1,0.999992,0.999984,5.56682,30.9898
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999911,0.999821,5.56692,30.9934
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00008,1.00016,5.56822,31.0026
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00001,1.00003,5.56801,31.0023
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00011,1.00022,5.56869,31.0068
0,0,0,0,0
1,1.00011,1.00023,5.56878,31.0078
0,0,0,0,0
0,0,0,0,0
1,1.00007,1.00015,5.56868,31.008
0,0,0,0,0
1,0.999973,0.999945,5.56821,31.0058
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999934,0.999868,5.56878,31.0134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.99986,1.99973,11.1395,62.0479
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999957,0.999915,5.57059,31.0328
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00039,1.00078,5.57825,31.1047
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00038,1.00076,5.57843,31.107
1,1.00036,1.00072,5.57833,31.1066
1,1.00035,1.00069,5.5783,31.1066
0,0,0,0,0
4,4.00131,4.00262,22.3131,124.428
1,1.00032,1.00064,5.57826,31.1071
4,4.00127,4.00255,22.3132,124.43
3,3.00092,3.00185,16.7348,93.3228
4,4.00121,4.00241,22.3131,124.431
5,5.00147,5.00293,27.8913,155.539
3,3.00086,3.00172,16.7348,93.3243
5,5.00141,5.00282,27.8914,155.542
13,13.0035,13.0071,72.5174,404.411
13,13.0034,13.0069,72.5173,404.413
20,20.0052,20.0103,111.565,622.18
28,28.0071,28.0142,156.192,871.058
28,28.0069,28.0138,156.192,871.064
28,28.0067,28.0134,156.191,871.068
42,42.0099,42.0198,234.288,1306.62
36,36.0082,36.0163,200.818,1119.96
45,45.0099,45.0199,251.022,1399.96
59,59.0127,59.0253,329.118,1835.52
65,65.0135,65.0271,362.588,2022.2
70,70.014,70.028,390.479,2177.76
70,70.0136,70.0271,390.479,2177.78
116,116.022,116.044,647.08,3608.92
111,111.02,111.04,619.189,3453.38
147,147.026,147.051,820.007,4573.43
150,150.025,150.05,836.742,4666.8
178,178.029,178.057,992.934,5537.97
184,184.028,184.057,1026.4,5724.68
212,212.031,212.063,1182.6,6595.88
227,227.032,227.064,1266.27,7062.61
270,270.036,270.073,1506.14,8400.52
298,298.038,298.076,1662.33,9271.75
310,310.037,310.075,1729.27,9645.17
288,288.033,288.065,1606.54,8960.73
349,349.038,349.075,1946.82,10858.7
400,400.041,400.081,2231.31,12445.6
419,419.039,419.079,2337.3,13036.9
427,427.037,427.075,2381.93,13285.9
445,445.036,445.072,2482.34,13846
524,524.039,524.077,2923.02,16304.2
557,557.037,557.075,3107.1,17331.1
573,573.035,573.069,3196.35,17829.1
575,575.031,575.062,3207.51,17891.4
646,646.031,646.061,3603.57,20100.8
644,644.026,644.052,3592.41,20038.7
624,624.022,624.043,3480.85,19416.5
700,700.019,700.038,3904.8,21781.5
686,686.015,686.029,3826.7,21346
681,681.009,681.019,3798.81,21190.6
710,710.005,710.01,3960.58,22093.1
678,678,678.001,3782.08,21097.5
658,657.996,657.991,3670.51,20475.3
726,725.991,725.982,4049.84,22591.4
664,663.987,663.974,3703.98,20662.3
635,634.983,634.966,3542.21,19760
656,655.979,655.957,3659.36,20413.6
632,631.975,631.95,3525.48,19666.9
625,624.971,624.943,3486.43,19449.2
567,566.97,566.94,3162.89,17644.4
537,536.968,536.936,2995.54,16711
566,565.963,565.926,3157.31,17613.6
552,551.96,551.919,3079.21,17178
486,485.961,485.923,2711.05,15124.2
423,422.964,422.927,2359.62,13163.8
409,408.962,408.924,2281.52,12728.2
401,400.96,400.92,2236.89,12479.3
375,374.96,374.92,2091.86,11670.2
352,351.96,351.92,1963.56,10954.5
288,287.966,287.931,1606.55,8962.86
287,286.964,286.927,1600.97,8931.79
243,242.968,242.936,1355.52,7562.52
225,224.969,224.937,1255.12,7002.37
209,208.97,208.939,1165.86,6504.48
190,189.971,189.942,1059.88,5913.2
184,183.971,183.942,1026.41,5726.51
145,144.976,144.951,808.851,4512.76
158,157.973,157.946,881.371,4917.39
136,135.976,135.951,758.647,4232.72
86,85.984,85.968,479.733,2676.59
95,94.9817,94.9634,529.938,2956.72
92,91.9817,91.9633,513.203,2863.37
74,73.9848,73.9696,412.794,2303.16
50,49.9894,49.9788,278.915,1556.2
56,55.9878,55.9757,312.385,1742.96
43,42.9903,42.9807,239.867,1338.35
48,47.9888,47.9775,267.758,1493.98
40,39.9909,39.9817,223.134,1245.01
26,25.9938,25.9877,145.037,809.258
28,27.9934,27.9868,156.195,871.521
19,18.9954,18.9907,105.989,591.392
15,14.996,14.992,83.6744,466.884
15,14.9959,14.9918,83.6744,466.888
10,9.99716,9.99433,55.7828,311.26
9,8.99743,8.99487,50.2047,280.137
12,11.9967,11.9934,66.9407,373.524
9,8.99758,8.99516,50.2062,280.149
1,0.999681,0.999363,5.57822,31.1265
4,3.99875,3.9975,22.3133,124.509
2,1.99936,1.99871,11.1566,62.2545
3,2.99904,2.99809,16.735,93.3834
2,1.99962,1.99924,11.1582,62.2647
0,0,0,0,0
3,2.99926,2.99853,16.7366,93.394
0,0,0,0,0
1,1.00003,1.00007,5.58048,31.1408
4,3.99982,3.99965,22.3204,124.556
2,2,2,11.1607,62.2811
1,1.00009,1.00017,5.58092,31.1439
1,0.999796,0.999592,5.57932,31.1352
0,0,0,0,0
1,1.00001,1.00001,5.58058,31.1427
1,0.999941,0.999881,5.58023,31.1408
1,1.00006,1.00011,5.58093,31.145
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3.00007,3.00015,16.7427,93.4367
1,0.999993,0.999986,5.58074,31.1449
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.99988,1.99977,11.1612,62.2904
1,0.999931,0.999862,5.58059,31.1451
0,0,0,0,0
2,1.99996,1.99991,11.1619,62.2953
0,0,0,0,0
1,1.00001,1.00002,5.58119,31.1494
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00008,1.00016,5.58183,31.1544
0,0,0,0,0
1,1.0002,1.00039,5.58258,31.159
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1.00001,5.58163,31.1545
0,0,0,0,0
4,3.99996,3.99992,22.3266,124.62
2,2.00017,2.00034,11.1644,62.3167
0,0,0,0,0
0,0,0,0,0
1,1.00003,1.00007,5.58203,31.158
0,0,0,0,0
1,0.999792,0.999585,5.58075,31.1513
1,0.999878,0.999755,5.58128,31.1545
1,1.00001,1.00002,5.58206,31.159
0,0,0,0,0
2,2.00006,2.00012,11.1645,62.3208
3,3.00011,3.00022,16.7469,93.4829
4,4.00015,4.00031,22.3294,124.646
2,2.00005,2.0001,11.1646,62.3229
2,2.00001,2.00002,11.1645,62.3225
2,2.00015,2.00029,11.1653,62.3275
0,0,0,0,0
0,0,0,0,0
1,0.99997,0.999941,5.5822,31.1619
0,0,0,0,0
3,2.99995,2.99989,16.7471,93.4896
0,0,0,0,0
3,3.00005,3.00011,16.7479,93.4955
1,0.999948,0.999895,5.58226,31.1633
0,0,0,0,0
1,0.999845,0.999689,5.58176,31.1608
0,0,0,0,0
0,0,0,0,0
4,3.99993,3.99987,22.3306,124.666
0,0,0,0,0
1,1.00009,1.00019,5.58336,31.171
1,1.00002,1.00005,5.58298,31.169
1,0.999921,0.999841,5.58244,31.1662
2,1.99964,1.99928,11.1639,62.3271
1,0.999924,0.999847,5.58253,31.167
2,1.99972,1.99943,11.1644,62.331
0,0,0,0,0
0,0,0,0,0
1,1.00003,1.00006,5.58329,31.1722
0,0,0,0,0
1,0.999799,0.999598,5.58206,31.1657
1,1.00014,1.00028,5.58399,31.1766
1,0.999947,0.999894,5.58296,31.1711
1,0.999915,0.999829,5.58281,31.1705
0,0,0,0,0
0,0,0,0,0
1,1.00002,1.00005,5.58356,31.1754
2,2.00025,2.0005,11.1683,62.3578
0,0,0,0,0
2,1.99991,1.99981,11.1665,62.3487
1,1.00001,1.00001,5.58361,31.1765
1,0.999961,0.999923,5.58339,31.1755
1,0.999966,0.999932,5.58347,31.1762
2,2,2,11.1674,62.3549
0,0,0,0,0
1,0.999944,0.999888,5.58345,31.1767
0,0,0,0,0
1,0.999966,0.999932,5.58363,31.1779
2,1.99987,1.99975,11.167,62.3553
2,1.99998,1.99996,11.1677,62.3593
1,0.999991,0.999982,5.58389,31.1801
1,1.00001,1.00003,5.58406,31.1813
0,0,0,0,0
0,0,0,0,0
1,0.999979,0.999959,5.58397,31.1814
1,1.00003,1.00006,5.58428,31.1833
1,1.00002,1.00004,5.58427,31.1835
0,0,0,0,0
1,0.999919,0.999839,5.58379,31.1812
0,0,0,0,0
0,0,0,0,0
1,0.999965,0.99993,5.58415,31.1838
1,0.999903,0.999806,5.58384,31.1822
2,2,2,11.1689,62.372
0,0,0,0,0
0,0,0,0,0
1,1.00004,1.00008,5.58475,31.1882
0,0,0,0,0
0,0,0,0,0
1,1.00009,1.00018,5.58517,31.1912
1,0.999921,0.999841,5.58424,31.1862
0,0,0,0,0
1,0.999963,0.999926,5.58455,31.1884
1,0.999957,0.999913,5.58458,31.1889
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.99976,1.99952,11.1687,62.3774
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1.00001,5.58519,31.1943
1,0.999972,0.999944,5.58507,31.1939
0,0,0,0,0
3,2.99998,2.99996,16.7558,93.5858
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1.99996,1.99993,11.1707,62.3932
1,1.00014,1.00028,5.58624,31.2018
0,0,0,0,0
2,2.00001,2.00002,11.1712,62.3972
1,1.00011,1.00021,5.58619,31.2022
1,1.00012,1.00024,5.58629,31.203
0,0,0,0,0
2,1.99989,1.99978,11.1708,62.397
2,1.99993,1.99986,11.1711,62.399
1,0.999806,0.999612,5.5847,31.195
0,0,0,0,0
1,1.00018,1.00036,5.58684,31.2072
1,1.00017,1.00035,5.58685,31.2075
1,0.999833,0.999665,5.585,31.1974
1,1.00011,1.00023,5.5866,31.2066
0,0,0,0,0
0,0,0,0,0
1,0.9999,0.9998,5.58551,31.2011
1,1.00018,1.00036,5.58713,31.2104
0,0,0,0,0
1,1.00007,1.00014,5.58657,31.2076
0,0,0,0,0
0,0,0,0,0
1,0.99992,0.99984,5.58586,31.2043
1,0.999996,0.999993,5.58633,31.2072
1,1.00003,1.00007,5.58657,31.2087
1,0.99997,0.999939,5.58625,31.2071
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999951,0.999902,5.58641,31.2095
2,1.99994,1.99987,11.1731,62.4209
1,1.00003,1.00006,5.58692,31.2128
0,0,0,0,0
2,2.00004,2.00009,11.1739,62.4265
3,2.99982,2.99964,16.7596,93.6335
0,0,0,0,0
1,1.00018,1.00036,5.58795,31.2195
1,1.00001,1.00001,5.58704,31.2148
1,1.00016,1.00031,5.58789,31.2197
0,0,0,0,0
2,1.99998,1.99996,11.1741,62.4305
0,0,0,0,0
2,1.99996,1.99991,11.1741,62.4316
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00008,1.00015,5.58777,31.2208
0,0,0,0,0
1,1.00002,1.00003,5.5875,31.2197
1,0.999862,0.999725,5.5867,31.2155
0,0,0,0,0
1,0.999949,0.999899,5.58728,31.2192
0,0,0,0,0
0,0,0,0,0
2,2.00015,2.00031,11.1762,62.4489
0,0,0,0,0
0,0,0,0,0
1,0.999991,0.999982,5.58771,31.2228
1,1.00015,1.0003,5.58867,31.2285
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999925,0.99985,5.58758,31.2234
2,2.00013,2.00025,11.1768,62.4563
4,4.00021,4.00041,22.3534,124.912
0,0,0,0,0
0,0,0,0,0
3,2.99998,2.99997,16.7645,93.6828
1,1.0001,1.00019,5.58874,31.231
1,1.00006,1.00011,5.58859,31.2306
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1.00005,1.00009,5.58872,31.2323
2,1.9998,1.99959,11.1758,62.4559
0,0,0,0,0
0,0,0,0,0
1,0.999921,0.999841,5.58816,31.23
0,0,0,0,0
1,0.999946,0.999892,5.58837,31.2316
1,0.999899,0.999798,5.58814,31.2305
1,1.00006,1.00011,5.58907,31.236
0,0,0,0,0
1,0.999943,0.999887,5.5885,31.2331
0,0,0,0,0
1,1.00006,1.00012,5.58924,31.2377
2,1.99993,1.99985,11.1775,62.4703
0,0,0,0,0
2,1.99977,1.99954,11.1767,62.4667
0,0,0,0,0
2,1.99999,1.99999,11.1781,62.4754
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999929,0.999858,5.58886,31.2375
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999885,0.99977,5.58878,31.238
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999932,0.999863,5.58936,31.2431
0,0,0,0,0
1,0.999815,0.99963,5.58881,31.2406
1,0.999865,0.999731,5.58912,31.2424
1,1.00007,1.00014,5.59031,31.2494
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999986,0.999972,5.59014,31.2501
0,0,0,0,0
2,1.99985,1.9997,11.1797,62.4976
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0.999993,0.999986,5.59039,31.2526
